CustomerId,Age,City,State,Name
4724,29,Garland,Texas,Customer 4724
4725,29,Denver,Colorado,Customer 4725
4726,34,Miami,Florida,Customer 4726
4727,36,New York,New York,Customer 4727
4728,39,Anchorage,Alaska,Customer 4728
4729,29,Memphis,Tennessee,Customer 4729
4730,30,Lubbock,Texas,Customer 4730
4731,39,Fresno,California,Customer 4731
4732,32,Irving,Texas,Customer 4732
4733,37,Santa Ana,California,Customer 4733
4734,31,Detroit,Michigan,Customer 4734
4735,28,Lincoln,Nebraska,Customer 4735
4736,32,Riverside,California,Customer 4736
4737,36,Boise,Idaho,Customer 4737
4738,36,Long Beach,California,Customer 4738
4739,27,El Paso,Texas,Customer 4739
4740,30,Chesapeake,Virginia,Customer 4740
4741,27,Tulsa,Oklahoma,Customer 4741
4742,38,Austin,Texas,Customer 4742
4743,39,Minneapolis,Minnesota,Customer 4743
4746,29,Los Angeles,California,Customer 4746
4747,30,Raleigh,North Carolina,Customer 4747
4748,36,Washington,District of Columbia,Customer 4748
4749,31,Fremont,California,Customer 4749
4750,38,Phoenix,Arizona,Customer 4750
4751,36,Garland,Texas,Customer 4751
4752,37,Nashville,Tennessee,Customer 4752
4753,26,Jacksonville,Florida,Customer 4753
4754,35,Indianapolis,Indiana,Customer 4754
4755,28,Sacramento,California,Customer 4755
4757,27,Plano,Texas,Customer 4757
4758,31,Dallas,Texas,Customer 4758
4759,26,North Las Vegas,Nevada,Customer 4759
4760,28,Orlando,Florida,Customer 4760
4761,27,Fort Wayne,Indiana,Customer 4761
4762,27,San Francisco,California,Customer 4762
4763,35,New York,New York,Customer 4763
4764,29,Wichita,Kansas,Customer 4764
4765,36,Chicago,Illinois,Customer 4765
4766,34,Spokane,Washington,Customer 4766
4767,33,Garland,Texas,Customer 4767
4768,40,Norfolk,Virginia,Customer 4768
4769,31,Winston–Salem,North Carolina,Customer 4769
4770,35,Baton Rouge,Louisiana,Customer 4770
4771,31,St. Petersburg,Florida,Customer 4771
4772,37,Richmond,Virginia,Customer 4772
4773,37,Norfolk,Virginia,Customer 4773
4774,35,Anchorage,Alaska,Customer 4774
4775,34,San Diego,California,Customer 4775
4776,25,Madison,Wisconsin,Customer 4776
4777,32,Oakland,California,Customer 4777
4778,38,Houston,Texas,Customer 4778
4779,32,Indianapolis,Indiana,Customer 4779
4780,27,New York,New York,Customer 4780
4781,40,Spokane,Washington,Customer 4781
4782,29,Arlington,Texas,Customer 4782
4783,25,Las Vegas,Nevada,Customer 4783
4785,25,San Diego,California,Customer 4785
4786,31,Newark,New Jersey,Customer 4786
4787,35,Bakersfield,California,Customer 4787
4788,25,Arlington,Texas,Customer 4788
4789,39,Fort Worth,Texas,Customer 4789
4790,32,Albuquerque,New Mexico,Customer 4790
4791,34,Chicago,Illinois,Customer 4791
4792,26,Kansas City,Missouri,Customer 4792
4793,29,Irvine,California,Customer 4793
4794,28,Norfolk,Virginia,Customer 4794
4795,28,Detroit,Michigan,Customer 4795
4796,25,Anchorage,Alaska,Customer 4796
4797,29,Memphis,Tennessee,Customer 4797
4798,32,Denver,Colorado,Customer 4798
4799,27,Gilbert,Arizona,Customer 4799
4800,35,Portland,Oregon,Customer 4800
4801,26,Tulsa,Oklahoma,Customer 4801
4802,37,Kansas City,Missouri,Customer 4802
4803,33,Fort Worth,Texas,Customer 4803
4804,33,Virginia Beach[m],Virginia,Customer 4804
4805,33,Chandler,Arizona,Customer 4805
4806,40,Seattle,Washington,Customer 4806
4807,27,Indianapolis,Indiana,Customer 4807
4808,36,Boise,Idaho,Customer 4808
4809,39,Greensboro,North Carolina,Customer 4809
4810,36,Madison,Wisconsin,Customer 4810
4811,27,Kansas City,Missouri,Customer 4811
4812,32,Memphis,Tennessee,Customer 4812
4813,30,Henderson,Nevada,Customer 4813
4814,33,Chicago,Illinois,Customer 4814
4815,32,Sacramento,California,Customer 4815
4816,32,Chula Vista,California,Customer 4816
4817,31,Pittsburgh,Pennsylvania,Customer 4817
4818,28,Las Vegas,Nevada,Customer 4818
4819,38,Reno,Nevada,Customer 4819
4820,34,Arlington,Texas,Customer 4820
4821,26,Dallas,Texas,Customer 4821
4822,35,New Orleans,Louisiana,Customer 4822
4823,35,Orlando,Florida,Customer 4823
4824,36,Laredo,Texas,Customer 4824
4825,26,Gilbert,Arizona,Customer 4825
4826,37,Laredo,Texas,Customer 4826
4827,28,Glendale,Arizona,Customer 4827
4828,31,Irving,Texas,Customer 4828
4829,30,Chicago,Illinois,Customer 4829
4830,31,Jacksonville,Florida,Customer 4830
4831,33,Aurora,Colorado,Customer 4831
4832,29,Omaha,Nebraska,Customer 4832
4833,28,Greensboro,North Carolina,Customer 4833
4834,29,Irvine,California,Customer 4834
4835,29,Atlanta,Georgia,Customer 4835
4836,38,Tucson,Arizona,Customer 4836
4837,36,Louisville,Kentucky,Customer 4837
4838,31,Charlotte,North Carolina,Customer 4838
4839,35,Pittsburgh,Pennsylvania,Customer 4839
4840,37,Seattle,Washington,Customer 4840
4842,31,El Paso,Texas,Customer 4842
4843,36,Anaheim,California,Customer 4843
4844,33,Plano,Texas,Customer 4844
4845,30,Pittsburgh,Pennsylvania,Customer 4845
4846,26,Lexington,Kentucky,Customer 4846
4847,25,Indianapolis,Indiana,Customer 4847
4848,37,Cincinnati,Ohio,Customer 4848
4849,26,Lincoln,Nebraska,Customer 4849
4850,27,Irving,Texas,Customer 4850
4851,26,Austin,Texas,Customer 4851
4852,36,Colorado Springs,Colorado,Customer 4852
4853,33,Irvine,California,Customer 4853
4854,31,Kansas City,Missouri,Customer 4854
4855,28,Long Beach,California,Customer 4855
4856,37,Oklahoma City,Oklahoma,Customer 4856
4857,27,Glendale,Arizona,Customer 4857
4858,30,Colorado Springs,Colorado,Customer 4858
4859,31,Milwaukee,Wisconsin,Customer 4859
4860,34,Sacramento,California,Customer 4860
4861,37,San Diego,California,Customer 4861
4862,34,Colorado Springs,Colorado,Customer 4862
4863,38,Indianapolis,Indiana,Customer 4863
4864,33,San Diego,California,Customer 4864
4865,32,Raleigh,North Carolina,Customer 4865
4866,30,Nashville,Tennessee,Customer 4866
4867,29,San Antonio,Texas,Customer 4867
4868,36,Austin,Texas,Customer 4868
4869,31,Reno,Nevada,Customer 4869
4871,26,Mesa,Arizona,Customer 4871
4872,34,Glendale,Arizona,Customer 4872
4873,35,Columbus,Ohio,Customer 4873
4874,35,Dallas,Texas,Customer 4874
4875,27,Garland,Texas,Customer 4875
4876,35,Newark,New Jersey,Customer 4876
4877,35,Tulsa,Oklahoma,Customer 4877
4878,34,Riverside,California,Customer 4878
4879,26,New Orleans,Louisiana,Customer 4879
4880,30,Austin,Texas,Customer 4880
4881,36,St. Louis,Missouri,Customer 4881
4882,39,Saint Paul,Minnesota,Customer 4882
4883,32,Plano,Texas,Customer 4883
4884,26,North Las Vegas,Nevada,Customer 4884
4885,32,Lincoln,Nebraska,Customer 4885
4886,30,Glendale,Arizona,Customer 4886
4887,25,Richmond,Virginia,Customer 4887
4888,33,Washington,District of Columbia,Customer 4888
4889,37,San Diego,California,Customer 4889
4890,39,Columbus,Ohio,Customer 4890
4891,30,Durham,North Carolina,Customer 4891
4892,39,Tucson,Arizona,Customer 4892
4893,31,Tulsa,Oklahoma,Customer 4893
4894,33,Madison,Wisconsin,Customer 4894
4895,36,Pittsburgh,Pennsylvania,Customer 4895
4896,39,Nashville,Tennessee,Customer 4896
4897,29,Atlanta,Georgia,Customer 4897
4898,35,Dallas,Texas,Customer 4898
4899,37,Denver,Colorado,Customer 4899
4900,29,Washington,District of Columbia,Customer 4900
4901,39,Wichita,Kansas,Customer 4901
4902,32,Albuquerque,New Mexico,Customer 4902
4903,35,Irving,Texas,Customer 4903
4904,37,Bakersfield,California,Customer 4904
4905,39,El Paso,Texas,Customer 4905
4906,35,Bakersfield,California,Customer 4906
4907,35,Atlanta,Georgia,Customer 4907
4908,36,Mesa,Arizona,Customer 4908
4909,28,St. Louis,Missouri,Customer 4909
4910,34,Richmond,Virginia,Customer 4910
4911,28,Scottsdale,Arizona,Customer 4911
4912,28,Glendale,Arizona,Customer 4912
4913,31,Reno,Nevada,Customer 4913
4914,35,Miami,Florida,Customer 4914
4915,37,Charlotte,North Carolina,Customer 4915
4916,27,Madison,Wisconsin,Customer 4916
4917,29,Orlando,Florida,Customer 4917
4918,32,Spokane,Washington,Customer 4918
4919,40,Madison,Wisconsin,Customer 4919
4920,37,Boston,Massachusetts,Customer 4920
4921,37,Denver,Colorado,Customer 4921
4922,40,Chesapeake,Virginia,Customer 4922
4923,29,Las Vegas,Nevada,Customer 4923
4924,30,Tampa,Florida,Customer 4924
4925,33,Louisville,Kentucky,Customer 4925
4926,36,Aurora,Colorado,Customer 4926
4927,29,Portland,Oregon,Customer 4927
4928,26,Buffalo,New York,Customer 4928
4929,36,Anchorage,Alaska,Customer 4929
4930,31,Milwaukee,Wisconsin,Customer 4930
4931,26,Winston–Salem,North Carolina,Customer 4931
4932,26,Anchorage,Alaska,Customer 4932
4933,36,Lincoln,Nebraska,Customer 4933
4934,35,Phoenix,Arizona,Customer 4934
4935,29,Irving,Texas,Customer 4935
4936,31,San Diego,California,Customer 4936
4937,38,Sacramento,California,Customer 4937
4938,38,Las Vegas,Nevada,Customer 4938
4939,39,Tulsa,Oklahoma,Customer 4939
4940,29,Charlotte,North Carolina,Customer 4940
4941,26,Irving,Texas,Customer 4941
4942,28,Colorado Springs,Colorado,Customer 4942
4943,39,Fort Worth,Texas,Customer 4943
4944,38,Tulsa,Oklahoma,Customer 4944
4945,38,Omaha,Nebraska,Customer 4945
4946,39,Buffalo,New York,Customer 4946
4947,39,North Las Vegas,Nevada,Customer 4947
4948,35,Bakersfield,California,Customer 4948
4949,34,Greensboro,North Carolina,Customer 4949
4950,32,Cleveland,Ohio,Customer 4950
4951,31,Tucson,Arizona,Customer 4951
4952,31,Chula Vista,California,Customer 4952
4953,25,Corpus Christi,Texas,Customer 4953
4954,35,Mesa,Arizona,Customer 4954
4955,32,Richmond,Virginia,Customer 4955
4956,40,Winston–Salem,North Carolina,Customer 4956
4957,31,Irvine,California,Customer 4957
4958,40,Oklahoma City,Oklahoma,Customer 4958
4959,27,Austin,Texas,Customer 4959
4960,32,Hialeah,Florida,Customer 4960
4961,28,New York,New York,Customer 4961
4962,28,Plano,Texas,Customer 4962
4963,29,Orlando,Florida,Customer 4963
4964,31,Nashville,Tennessee,Customer 4964
4965,38,Bakersfield,California,Customer 4965
4966,25,Charlotte,North Carolina,Customer 4966
4967,37,Anaheim,California,Customer 4967
4968,28,Raleigh,North Carolina,Customer 4968
4969,38,Austin,Texas,Customer 4969
4970,37,Santa Ana,California,Customer 4970
4971,31,Philadelphia[e],Pennsylvania,Customer 4971
4972,29,Lubbock,Texas,Customer 4972
4973,33,Atlanta,Georgia,Customer 4973
4974,39,Bakersfield,California,Customer 4974
4975,32,Dallas,Texas,Customer 4975
4976,26,Austin,Texas,Customer 4976
4977,25,Buffalo,New York,Customer 4977
4978,28,El Paso,Texas,Customer 4978
4979,39,Nashville,Tennessee,Customer 4979
4980,38,Chesapeake,Virginia,Customer 4980
4981,33,Norfolk,Virginia,Customer 4981
4982,29,Lincoln,Nebraska,Customer 4982
4983,30,Kansas City,Missouri,Customer 4983
4984,34,El Paso,Texas,Customer 4984
4985,34,Riverside,California,Customer 4985
4986,28,Boise,Idaho,Customer 4986
4987,37,Sacramento,California,Customer 4987
4988,31,Jacksonville,Florida,Customer 4988
4990,35,Santa Ana,California,Customer 4990
4991,28,Baton Rouge,Louisiana,Customer 4991
4992,32,Toledo,Ohio,Customer 4992
4993,38,Virginia Beach[m],Virginia,Customer 4993
4994,38,Virginia Beach[m],Virginia,Customer 4994
4995,35,Wichita,Kansas,Customer 4995
4996,39,Dallas,Texas,Customer 4996
4997,36,Saint Paul,Minnesota,Customer 4997
4998,29,Irvine,California,Customer 4998
4999,28,San Jose,California,Customer 4999
5000,37,Phoenix,Arizona,Customer 5000
5001,30,Jersey City,New Jersey,Customer 5001
5002,36,Louisville,Kentucky,Customer 5002
5003,39,Jacksonville,Florida,Customer 5003
5004,31,Jersey City,New Jersey,Customer 5004
5005,34,Newark,New Jersey,Customer 5005
5006,39,Durham,North Carolina,Customer 5006
5007,39,Toledo,Ohio,Customer 5007
5010,33,Baltimore,Maryland,Customer 5010
5011,35,Anaheim,California,Customer 5011
5012,29,Gilbert,Arizona,Customer 5012
5013,34,Phoenix,Arizona,Customer 5013
5014,28,Memphis,Tennessee,Customer 5014
5015,38,Corpus Christi,Texas,Customer 5015
5017,32,New York,New York,Customer 5017
5019,34,Irving,Texas,Customer 5019
5020,32,Santa Ana,California,Customer 5020
5022,31,Chesapeake,Virginia,Customer 5022
5023,37,Cincinnati,Ohio,Customer 5023
5025,36,Albuquerque,New Mexico,Customer 5025
5026,34,Stockton,California,Customer 5026
5027,36,San Francisco,California,Customer 5027
5028,30,Miami,Florida,Customer 5028
5029,31,Greensboro,North Carolina,Customer 5029
5030,27,Anaheim,California,Customer 5030
5031,33,Virginia Beach[m],Virginia,Customer 5031
5033,34,Fresno,California,Customer 5033
5037,36,Boston,Massachusetts,Customer 5037
5038,32,Long Beach,California,Customer 5038
5039,34,Fort Wayne,Indiana,Customer 5039
5040,38,Houston,Texas,Customer 5040
5041,38,New Orleans,Louisiana,Customer 5041
5043,38,Houston,Texas,Customer 5043
5045,37,North Las Vegas,Nevada,Customer 5045
5046,35,Chesapeake,Virginia,Customer 5046
5047,26,Chula Vista,California,Customer 5047
5048,37,Chicago,Illinois,Customer 5048
5049,33,Tucson,Arizona,Customer 5049
5050,36,Phoenix,Arizona,Customer 5050
5051,30,Corpus Christi,Texas,Customer 5051
5052,35,Scottsdale,Arizona,Customer 5052
5053,27,Houston,Texas,Customer 5053
5055,39,Denver,Colorado,Customer 5055
5056,27,Toledo,Ohio,Customer 5056
5057,37,Raleigh,North Carolina,Customer 5057
5058,31,Fremont,California,Customer 5058
5059,30,Cleveland,Ohio,Customer 5059
5060,37,Spokane,Washington,Customer 5060
5061,37,Philadelphia[e],Pennsylvania,Customer 5061
5062,33,Raleigh,North Carolina,Customer 5062
5063,25,Corpus Christi,Texas,Customer 5063
5064,25,Milwaukee,Wisconsin,Customer 5064
5065,30,Aurora,Colorado,Customer 5065
5066,26,Chicago,Illinois,Customer 5066
5067,36,Spokane,Washington,Customer 5067
5068,35,Glendale,Arizona,Customer 5068
5070,29,Toledo,Ohio,Customer 5070
5072,29,Garland,Texas,Customer 5072
5074,36,Oklahoma City,Oklahoma,Customer 5074
5075,38,Baltimore,Maryland,Customer 5075
5077,30,Plano,Texas,Customer 5077
5079,40,Detroit,Michigan,Customer 5079
5081,34,Miami,Florida,Customer 5081
5083,26,Saint Paul,Minnesota,Customer 5083
5084,31,San Antonio,Texas,Customer 5084
5085,39,Philadelphia[e],Pennsylvania,Customer 5085
5086,27,Corpus Christi,Texas,Customer 5086
5087,37,Boston,Massachusetts,Customer 5087
5088,35,Virginia Beach[m],Virginia,Customer 5088
5092,25,Tulsa,Oklahoma,Customer 5092
5093,32,San Francisco,California,Customer 5093
5094,33,Winston–Salem,North Carolina,Customer 5094
5095,37,Milwaukee,Wisconsin,Customer 5095
5096,38,Kansas City,Missouri,Customer 5096
5097,26,Buffalo,New York,Customer 5097
5098,28,Seattle,Washington,Customer 5098
5100,33,Denver,Colorado,Customer 5100
5102,34,Tulsa,Oklahoma,Customer 5102
5103,28,Gilbert,Arizona,Customer 5103
5104,31,Mesa,Arizona,Customer 5104
5106,29,Denver,Colorado,Customer 5106
5109,33,Baton Rouge,Louisiana,Customer 5109
5111,30,Buffalo,New York,Customer 5111
5112,36,Fort Worth,Texas,Customer 5112
5113,27,Irving,Texas,Customer 5113
5114,28,Miami,Florida,Customer 5114
5115,26,Arlington,Texas,Customer 5115
5120,36,Chicago,Illinois,Customer 5120
5121,38,San Diego,California,Customer 5121
5122,39,Cincinnati,Ohio,Customer 5122
5123,32,Aurora,Colorado,Customer 5123
5126,38,Albuquerque,New Mexico,Customer 5126
5127,30,Portland,Oregon,Customer 5127
5128,28,Charlotte,North Carolina,Customer 5128
5129,37,San Francisco,California,Customer 5129
5130,37,Garland,Texas,Customer 5130
5133,27,Seattle,Washington,Customer 5133
5134,35,Columbus,Ohio,Customer 5134
5135,37,Jacksonville,Florida,Customer 5135
5136,25,Oklahoma City,Oklahoma,Customer 5136
5138,32,Fresno,California,Customer 5138
5139,35,Nashville,Tennessee,Customer 5139
5142,38,Stockton,California,Customer 5142
5144,32,Laredo,Texas,Customer 5144
5145,25,Corpus Christi,Texas,Customer 5145
5147,36,Henderson,Nevada,Customer 5147
5148,26,Seattle,Washington,Customer 5148
5149,36,Irving,Texas,Customer 5149
5152,26,Milwaukee,Wisconsin,Customer 5152
5153,36,Philadelphia[e],Pennsylvania,Customer 5153
5154,34,Boston,Massachusetts,Customer 5154
5155,31,Hialeah,Florida,Customer 5155
5157,29,Houston,Texas,Customer 5157
5159,28,Greensboro,North Carolina,Customer 5159
5160,39,Albuquerque,New Mexico,Customer 5160
5161,37,Philadelphia[e],Pennsylvania,Customer 5161
5162,37,North Las Vegas,Nevada,Customer 5162
5163,32,Seattle,Washington,Customer 5163
5164,34,Santa Ana,California,Customer 5164
5165,27,Philadelphia[e],Pennsylvania,Customer 5165
5167,28,Mesa,Arizona,Customer 5167
5168,31,Milwaukee,Wisconsin,Customer 5168
5170,29,Corpus Christi,Texas,Customer 5170
5171,37,Norfolk,Virginia,Customer 5171
5173,39,Portland,Oregon,Customer 5173
5174,37,Fort Worth,Texas,Customer 5174
5175,40,Aurora,Colorado,Customer 5175
5177,38,Anchorage,Alaska,Customer 5177
5178,34,Scottsdale,Arizona,Customer 5178
5179,38,Phoenix,Arizona,Customer 5179
5180,35,Raleigh,North Carolina,Customer 5180
5181,32,New Orleans,Louisiana,Customer 5181
5182,27,Raleigh,North Carolina,Customer 5182
5183,37,Austin,Texas,Customer 5183
5184,26,Laredo,Texas,Customer 5184
5185,29,Colorado Springs,Colorado,Customer 5185
5186,30,Fremont,California,Customer 5186
5187,26,Charlotte,North Carolina,Customer 5187
5188,33,St. Louis,Missouri,Customer 5188
5189,31,Chandler,Arizona,Customer 5189
5190,35,San Jose,California,Customer 5190
5191,34,Memphis,Tennessee,Customer 5191
5192,34,Dallas,Texas,Customer 5192
5193,32,Omaha,Nebraska,Customer 5193
5194,29,Garland,Texas,Customer 5194
5195,29,Washington,District of Columbia,Customer 5195
5196,26,Chesapeake,Virginia,Customer 5196
5198,30,Cincinnati,Ohio,Customer 5198
5199,40,San Francisco,California,Customer 5199
5200,32,Lubbock,Texas,Customer 5200
5201,33,Kansas City,Missouri,Customer 5201
5202,32,Chula Vista,California,Customer 5202
5203,26,Dallas,Texas,Customer 5203
5204,32,Columbus,Ohio,Customer 5204
5205,38,Jersey City,New Jersey,Customer 5205
5206,32,Stockton,California,Customer 5206
5208,29,Omaha,Nebraska,Customer 5208
5209,34,Houston,Texas,Customer 5209
5210,32,Spokane,Washington,Customer 5210
5212,31,Washington,District of Columbia,Customer 5212
5213,34,St. Petersburg,Florida,Customer 5213
5214,28,Memphis,Tennessee,Customer 5214
5215,30,Greensboro,North Carolina,Customer 5215
5216,36,Chesapeake,Virginia,Customer 5216
5219,38,Irving,Texas,Customer 5219
5221,37,Portland,Oregon,Customer 5221
5222,35,St. Petersburg,Florida,Customer 5222
5223,34,Miami,Florida,Customer 5223
5224,35,Tucson,Arizona,Customer 5224
5225,29,Winston–Salem,North Carolina,Customer 5225
5226,39,Saint Paul,Minnesota,Customer 5226
5227,33,Arlington,Texas,Customer 5227
5228,40,San Francisco,California,Customer 5228
5229,37,Madison,Wisconsin,Customer 5229
5231,38,Garland,Texas,Customer 5231
5232,34,Baton Rouge,Louisiana,Customer 5232
5233,33,Detroit,Michigan,Customer 5233
5234,30,Irving,Texas,Customer 5234
5235,35,Charlotte,North Carolina,Customer 5235
5236,34,Charlotte,North Carolina,Customer 5236
5237,34,Los Angeles,California,Customer 5237
5238,35,Spokane,Washington,Customer 5238
5239,38,Las Vegas,Nevada,Customer 5239
5241,31,Atlanta,Georgia,Customer 5241
5242,26,Phoenix,Arizona,Customer 5242
5244,28,Bakersfield,California,Customer 5244
5246,30,Madison,Wisconsin,Customer 5246
5247,33,Boise,Idaho,Customer 5247
5248,36,Winston–Salem,North Carolina,Customer 5248
5249,38,Corpus Christi,Texas,Customer 5249
5250,40,North Las Vegas,Nevada,Customer 5250
5251,36,Baltimore,Maryland,Customer 5251
5253,27,Albuquerque,New Mexico,Customer 5253
5254,38,Virginia Beach[m],Virginia,Customer 5254
5255,38,Colorado Springs,Colorado,Customer 5255
5258,31,Stockton,California,Customer 5258
5259,33,Hialeah,Florida,Customer 5259
5261,31,Sacramento,California,Customer 5261
5262,31,Colorado Springs,Colorado,Customer 5262
5263,26,Spokane,Washington,Customer 5263
5264,36,Boston,Massachusetts,Customer 5264
5265,33,Chandler,Arizona,Customer 5265
5266,32,Jacksonville,Florida,Customer 5266
5267,27,Seattle,Washington,Customer 5267
5269,38,El Paso,Texas,Customer 5269
5270,29,Columbus,Ohio,Customer 5270
5273,27,Scottsdale,Arizona,Customer 5273
5274,38,Sacramento,California,Customer 5274
5276,27,Seattle,Washington,Customer 5276
5277,39,Austin,Texas,Customer 5277
5279,34,Albuquerque,New Mexico,Customer 5279
5280,27,El Paso,Texas,Customer 5280
5281,37,Cleveland,Ohio,Customer 5281
5282,32,Gilbert,Arizona,Customer 5282
5284,26,Greensboro,North Carolina,Customer 5284
5286,38,Sacramento,California,Customer 5286
5287,38,Tucson,Arizona,Customer 5287
5288,37,Saint Paul,Minnesota,Customer 5288
5289,28,Baltimore,Maryland,Customer 5289
5290,38,North Las Vegas,Nevada,Customer 5290
5291,30,Lincoln,Nebraska,Customer 5291
5292,32,Plano,Texas,Customer 5292
5293,29,San Antonio,Texas,Customer 5293
5294,25,Bakersfield,California,Customer 5294
5295,37,Arlington,Texas,Customer 5295
5296,38,Fremont,California,Customer 5296
5297,26,Indianapolis,Indiana,Customer 5297
5298,28,Jersey City,New Jersey,Customer 5298
5299,26,Oakland,California,Customer 5299
5300,38,Virginia Beach[m],Virginia,Customer 5300
5301,36,Louisville,Kentucky,Customer 5301
5302,37,Houston,Texas,Customer 5302
5303,35,San Francisco,California,Customer 5303
5304,37,Portland,Oregon,Customer 5304
5305,32,Aurora,Colorado,Customer 5305
5306,30,Albuquerque,New Mexico,Customer 5306
5307,26,Jersey City,New Jersey,Customer 5307
5310,38,Buffalo,New York,Customer 5310
5311,35,Minneapolis,Minnesota,Customer 5311
5313,36,Fort Worth,Texas,Customer 5313
5314,30,Newark,New Jersey,Customer 5314
5315,38,Sacramento,California,Customer 5315
5317,39,Garland,Texas,Customer 5317
5319,35,Anaheim,California,Customer 5319
5320,26,Boise,Idaho,Customer 5320
5321,29,Spokane,Washington,Customer 5321
5322,35,North Las Vegas,Nevada,Customer 5322
5324,30,Houston,Texas,Customer 5324
5325,33,Memphis,Tennessee,Customer 5325
5328,35,Los Angeles,California,Customer 5328
5330,29,Dallas,Texas,Customer 5330
5331,29,Spokane,Washington,Customer 5331
5332,30,Denver,Colorado,Customer 5332
5333,32,Corpus Christi,Texas,Customer 5333
5334,26,Reno,Nevada,Customer 5334
5335,36,Saint Paul,Minnesota,Customer 5335
5336,33,Memphis,Tennessee,Customer 5336
5337,37,Toledo,Ohio,Customer 5337
5338,26,Anaheim,California,Customer 5338
5339,29,Irvine,California,Customer 5339
5340,31,Glendale,Arizona,Customer 5340
5341,32,Seattle,Washington,Customer 5341
5342,34,Cleveland,Ohio,Customer 5342
5343,26,Cleveland,Ohio,Customer 5343
5344,25,Aurora,Colorado,Customer 5344
5345,36,San Diego,California,Customer 5345
5346,37,Houston,Texas,Customer 5346
5347,39,Milwaukee,Wisconsin,Customer 5347
5348,29,Buffalo,New York,Customer 5348
5349,34,Newark,New Jersey,Customer 5349
5350,26,Winston–Salem,North Carolina,Customer 5350
5351,34,Fort Worth,Texas,Customer 5351
5352,27,Durham,North Carolina,Customer 5352
5353,33,Long Beach,California,Customer 5353
5354,26,Toledo,Ohio,Customer 5354
5355,34,Plano,Texas,Customer 5355
5356,37,Detroit,Michigan,Customer 5356
5357,33,Nashville,Tennessee,Customer 5357
5358,25,Fort Wayne,Indiana,Customer 5358
5359,31,Boise,Idaho,Customer 5359
5360,39,Toledo,Ohio,Customer 5360
5361,32,Jersey City,New Jersey,Customer 5361
5363,36,Reno,Nevada,Customer 5363
5364,35,Charlotte,North Carolina,Customer 5364
5365,40,Winston–Salem,North Carolina,Customer 5365
5366,31,Wichita,Kansas,Customer 5366
5367,34,Gilbert,Arizona,Customer 5367
5368,38,Charlotte,North Carolina,Customer 5368
5369,38,Toledo,Ohio,Customer 5369
5370,34,Washington,District of Columbia,Customer 5370
5371,38,Fresno,California,Customer 5371
5372,34,Gilbert,Arizona,Customer 5372
5373,38,Austin,Texas,Customer 5373
5374,26,Chesapeake,Virginia,Customer 5374
5375,31,San Francisco,California,Customer 5375
5376,34,Arlington,Texas,Customer 5376
5377,33,Boise,Idaho,Customer 5377
5378,28,Spokane,Washington,Customer 5378
5379,35,Louisville,Kentucky,Customer 5379
5380,31,Plano,Texas,Customer 5380
5381,33,Lexington,Kentucky,Customer 5381
5383,38,Jacksonville,Florida,Customer 5383
5384,25,Long Beach,California,Customer 5384
5385,29,San Diego,California,Customer 5385
5387,32,Sacramento,California,Customer 5387
5388,26,Atlanta,Georgia,Customer 5388
5389,34,Phoenix,Arizona,Customer 5389
5390,32,Santa Ana,California,Customer 5390
5391,26,Richmond,Virginia,Customer 5391
5392,28,Wichita,Kansas,Customer 5392
5393,38,Bakersfield,California,Customer 5393
5394,36,Oklahoma City,Oklahoma,Customer 5394
5395,25,Memphis,Tennessee,Customer 5395
5396,33,Milwaukee,Wisconsin,Customer 5396
5397,40,New Orleans,Louisiana,Customer 5397
5398,33,Fort Wayne,Indiana,Customer 5398
5399,39,San Diego,California,Customer 5399
5400,28,Greensboro,North Carolina,Customer 5400
5402,29,St. Louis,Missouri,Customer 5402
5404,38,Laredo,Texas,Customer 5404
5407,25,Anchorage,Alaska,Customer 5407
5409,36,San Francisco,California,Customer 5409
5410,36,Colorado Springs,Colorado,Customer 5410
5412,38,San Diego,California,Customer 5412
5413,29,North Las Vegas,Nevada,Customer 5413
5416,39,Colorado Springs,Colorado,Customer 5416
5417,36,Milwaukee,Wisconsin,Customer 5417
5419,28,Jacksonville,Florida,Customer 5419
5420,37,Scottsdale,Arizona,Customer 5420
5421,31,Dallas,Texas,Customer 5421
5422,30,New York,New York,Customer 5422
5423,29,Baton Rouge,Louisiana,Customer 5423
5424,30,Aurora,Colorado,Customer 5424
5425,25,Bakersfield,California,Customer 5425
5426,26,Philadelphia[e],Pennsylvania,Customer 5426
5427,35,Toledo,Ohio,Customer 5427
5428,38,Stockton,California,Customer 5428
5429,29,Nashville,Tennessee,Customer 5429
5430,26,Jersey City,New Jersey,Customer 5430
5431,36,Garland,Texas,Customer 5431
5432,34,Portland,Oregon,Customer 5432
5433,35,Albuquerque,New Mexico,Customer 5433
5434,35,Baton Rouge,Louisiana,Customer 5434
5435,35,Chesapeake,Virginia,Customer 5435
5436,35,El Paso,Texas,Customer 5436
5438,40,Milwaukee,Wisconsin,Customer 5438
5439,33,Glendale,Arizona,Customer 5439
5440,36,Chandler,Arizona,Customer 5440
5441,28,Colorado Springs,Colorado,Customer 5441
5442,39,San Diego,California,Customer 5442
5443,35,Seattle,Washington,Customer 5443
5444,32,Orlando,Florida,Customer 5444
5445,39,San Diego,California,Customer 5445
5447,38,Fort Worth,Texas,Customer 5447
5448,35,Denver,Colorado,Customer 5448
5449,29,Henderson,Nevada,Customer 5449
